ImageId;YRelW;XRelH;utility
23491;0.494203;0.210256;0.962496
23491;0.500000;0.696703;1.000000
23492;0.650000;0.765568;0.977598
23492;0.160145;0.209524;0.962996
23492;0.335507;0.686447;1.000000
23492;0.819565;0.757509;1.000000
23493;0.803623;0.787546;1.000000
23493;0.317391;0.765568;0.978198
23493;0.173913;0.663004;1.000000
23493;0.485507;0.759341;1.000000
23494;0.469565;0.787546;1.000000
23494;0.036232;0.771062;0.928593
23494;0.174638;0.760073;1.000000
23495;0.136232;0.787546;1.000000
23495;0.801449;0.433333;1.000000
23496;0.678261;0.327839;1.000000
23496;0.625362;0.395604;0.699970
23497;0.902899;0.707692;0.969597
23497;0.059420;0.775092;0.550255
23497;0.480435;0.326740;1.000000
23498;0.599275;0.639194;0.985599
23498;0.667391;0.719048;1.000000
23498;0.304348;0.326007;1.000000
23499;0.265217;0.639560;0.984198
23499;0.334783;0.719780;1.000000
23499;0.923913;0.292308;1.000000
23499;0.140580;0.335165;1.000000
23499;0.924638;0.476923;0.964396
23499;0.708696;0.694872;0.599960
23500;0.096377;0.726007;0.978398
23500;0.755072;0.297070;1.000000
23500;0.635507;0.476190;1.000000
23500;0.801449;0.754579;1.000000
23500;0.934058;0.758608;0.668067
23500;0.374638;0.694505;0.599960
23501;0.554348;0.293040;1.000000
23501;0.924638;0.680952;1.000000
23501;0.300725;0.476190;1.000000
23501;0.463768;0.753846;1.000000
23501;0.128261;0.698535;0.899990
23502;0.286232;0.295604;1.000000
23502;0.763768;0.715751;1.000000
23502;0.145652;0.752015;0.899990
23502;0.042029;0.472894;0.625963
23503;0.122464;0.256777;1.000000
23503;0.543478;0.720879;1.000000
23504;0.285507;0.721245;1.000000
23504;0.784783;0.778388;0.784678
23505;0.838406;0.719780;1.000000
23505;0.116667;0.732601;1.000000
23505;0.451449;0.778388;0.884688
23506;0.828261;0.865568;0.899990
23506;0.655072;0.709524;1.000000
23506;0.118116;0.778388;0.986199
23507;0.518841;0.865201;0.899990
23507;0.510870;0.768498;1.000000
23508;0.187681;0.865568;0.899990
23508;0.425362;0.769231;1.000000
23508;0.844203;0.631502;1.000000
23509;0.245652;0.782051;1.000000
23509;0.598551;0.628938;1.000000
23509;0.741304;0.359707;1.000000
23509;0.721014;0.386081;0.788279
23510;0.074638;0.775092;0.799980
23510;0.262319;0.629304;1.000000
23510;0.399275;0.360073;1.000000
23510;0.913768;0.678022;0.971997
23510;0.386232;0.383150;0.687269
23511;0.751449;0.739927;1.000000
23511;0.930435;0.261172;0.982798
23511;0.665942;0.649817;1.000000
23511;0.088406;0.628205;0.991099
23511;0.100725;0.367399;0.868687
23512;0.419565;0.739560;1.000000
23512;0.768116;0.250916;1.000000
23512;0.892029;0.469963;0.956096
23512;0.333333;0.650183;1.000000
23513;0.144928;0.745055;0.993599
23513;0.599275;0.257875;1.000000
23513;0.568841;0.469963;0.957096
23513;0.083333;0.650916;1.000000
23514;0.902899;0.646886;1.000000
23514;0.349275;0.255311;1.000000
23514;0.237681;0.468498;0.957396
23514;0.859420;0.782418;1.000000
23515;0.728261;0.671795;1.000000
23515;0.184783;0.261172;1.000000
23515;0.574638;0.780220;1.000000
23516;0.557971;0.667766;1.000000
23516;0.239130;0.778755;1.000000
23516;0.036232;0.754212;0.628563
23517;0.367391;0.671429;1.000000
23518;0.192754;0.672894;1.000000
23520;0.856522;0.296337;1.000000
23520;0.856522;0.790110;0.994399
23521;0.681159;0.302564;1.000000
23521;0.553623;0.790476;1.000000
23522;0.526087;0.290476;1.000000
23522;0.223188;0.790476;1.000000
23523;0.499275;0.284615;1.000000
23523;0.876812;0.777289;0.852785
23524;0.403623;0.290110;1.000000
23524;0.543478;0.777656;0.952295
23524;0.962319;0.764835;0.820482
23525;0.710145;0.368132;0.699970
23525;0.221739;0.287546;1.000000
23525;0.682609;0.771429;0.961596
23525;0.210145;0.777289;0.952795
23525;0.865942;0.739194;0.799980
23526;0.371014;0.363736;0.699970
23526;0.061594;0.256777;1.000000
23526;0.348551;0.771062;0.962796
23526;0.545652;0.739560;0.899990
23527;0.137681;0.350183;1.000000
23527;0.808696;0.736264;1.000000
23527;0.054348;0.773260;0.936494
23527;0.210870;0.739560;0.899990
23528;0.518841;0.735531;1.000000
23529;0.833333;0.783883;0.935194
23529;0.217391;0.735897;1.000000
23530;0.500000;0.783883;0.935194
23530;0.050000;0.717582;0.975698
23531;0.165217;0.782418;0.935894
23531;0.876087;0.344689;0.899990
23531;0.942754;0.265201;0.696970
23531;0.863043;0.412088;0.599960
23532;0.586957;0.779121;0.799980
23532;0.726812;0.265201;0.899990
23532;0.573188;0.399267;0.799980
23533;0.254348;0.779487;0.899990
23533;0.392029;0.264469;0.899990
23533;0.239130;0.400733;0.799980
23533;0.278986;0.342125;0.699970
23534;0.050000;0.777656;0.946995
23534;0.142029;0.260806;1.000000
23534;0.036232;0.413919;0.828383
23534;0.904348;0.707692;0.663166
23534;0.910870;0.638095;0.699970
23535;0.739855;0.660073;1.000000
23535;0.118116;0.714652;0.599960
23536;0.553623;0.659707;1.000000
23537;0.915942;0.682051;1.000000
23537;0.323188;0.658242;1.000000
23538;0.691304;0.686081;1.000000
23538;0.158696;0.661538;1.000000
23539;0.360145;0.686447;1.000000
23540;0.110145;0.686447;0.899990
23540;0.112319;0.686813;0.599960
23542;0.839130;0.786447;0.699970
23542;0.050000;0.761905;0.844484
23542;0.776812;0.478022;1.000000
23542;0.846377;0.293773;0.599960
23543;0.510870;0.787912;0.599960
23543;0.467391;0.478022;1.000000
23543;0.537681;0.293773;0.899990
23544;0.176812;0.788645;0.599960
23544;0.885507;0.226374;1.000000
23544;0.620290;0.235531;0.799980
23544;0.194203;0.476923;1.000000
23544;0.213768;0.293040;0.899990
23545;0.717391;0.239560;1.000000
23545;0.817391;0.741026;0.899990
23546;0.723913;0.838095;0.799980
23546;0.798551;0.353846;0.899990
23546;0.526812;0.235897;1.000000
23546;0.607246;0.727839;0.899990
23546;0.732609;0.651648;0.699970
23547;0.392754;0.838095;0.799980
23547;0.821739;0.794872;0.799980
23547;0.466667;0.353480;0.899990
23547;0.506522;0.261172;0.899990
23547;0.525362;0.655678;0.899990
23547;0.241304;0.735165;0.699970
23548;0.529710;0.794872;1.000000
23548;0.107971;0.828571;0.890789
23548;0.134058;0.353480;1.000000
23548;0.403623;0.648718;1.000000
23548;0.450725;0.261538;1.000000
23549;0.206522;0.794872;1.000000
23549;0.241304;0.660073;1.000000
23549;0.276087;0.276190;0.899990
23549;0.085507;0.606593;0.574057
23550;0.074638;0.680220;0.978098
23550;0.111594;0.287912;1.000000
23552;0.709420;0.757509;0.966697
23552;0.965942;0.671795;0.625663
23553;0.376812;0.757509;0.966097
23553;0.799275;0.658608;1.000000
23554;0.061594;0.756410;0.949895
23554;0.527536;0.658974;1.000000
23555;0.228986;0.659707;1.000000
23556;0.065217;0.646154;0.859686
23557;0.836232;0.747619;0.799980
23557;0.815217;0.404762;1.000000
23558;0.826087;0.630769;0.976798
23558;0.796377;0.769963;1.000000
23558;0.936957;0.734066;0.643464
23558;0.503623;0.748352;0.699970
23558;0.631159;0.358608;1.000000
23559;0.493478;0.630769;0.976298
23559;0.463768;0.769597;1.000000
23559;0.355797;0.354212;1.000000
23559;0.892029;0.630403;0.998100
23560;0.160145;0.631136;0.977098
23560;0.141304;0.768864;1.000000
23560;0.883333;0.756044;1.000000
23560;0.956522;0.629304;0.935694
23560;0.189130;0.343956;1.000000
23560;0.632609;0.621245;1.000000
23561;0.706522;0.745788;1.000000
23561;0.790580;0.610256;1.000000
23561;0.949275;0.338828;0.831283
23561;0.300725;0.621612;1.000000
23562;0.391304;0.746886;1.000000
23562;0.514493;0.618315;1.000000
23562;0.786957;0.293407;1.000000
23562;0.831159;0.685348;1.000000
23562;0.064493;0.616484;0.968497
23562;0.674638;0.293040;0.881788
23563;0.173188;0.740293;0.899990
23563;0.221739;0.618315;1.000000
23563;0.668841;0.679853;1.000000
23563;0.536957;0.290476;1.000000
23563;0.715217;0.346520;1.000000
23563;0.935507;0.772161;0.896190
23563;0.347826;0.295971;0.884588
23563;0.973188;0.660806;0.512051
23564;0.052899;0.626374;0.951495
23564;0.357971;0.682418;1.000000
23564;0.255797;0.293040;1.000000
23564;0.381159;0.346154;1.000000
23564;0.771014;0.772527;1.000000
23564;0.729710;0.653846;1.000000
23564;0.068116;0.285348;0.527553
23565;0.080435;0.275458;1.000000
23565;0.185507;0.668132;0.899990
23565;0.397101;0.653846;1.000000
23565;0.122464;0.342125;1.000000
23565;0.578986;0.775824;1.000000
23566;0.086232;0.654579;0.979298
23566;0.306522;0.775458;0.899990
23572;0.913768;0.795971;1.000000
23573;0.901449;0.365934;0.799980
23573;0.730435;0.772527;1.000000
23574;0.392029;0.775458;1.000000
23575;0.884058;0.645788;1.000000
23575;0.152899;0.775824;1.000000
23576;0.597101;0.643956;1.000000
23577;0.264493;0.643590;1.000000
23577;0.851449;0.750549;0.699970
23578;0.957971;0.766300;0.927193
23578;0.839130;0.635165;1.000000
23578;0.663043;0.758242;0.899990
23578;0.045652;0.642125;0.527253
23579;0.670290;0.769231;0.954295
23579;0.814493;0.686447;1.000000
23579;0.606522;0.635531;1.000000
23579;0.333333;0.758608;0.899990
23580;0.336957;0.769231;0.954295
23580;0.885507;0.291941;1.000000
23580;0.483333;0.686813;1.000000
23580;0.914493;0.727106;1.000000
23580;0.269565;0.638462;0.899990
23581;0.931884;0.704396;0.949895
23581;0.050000;0.770696;0.929793
23581;0.552899;0.292308;1.000000
23581;0.677536;0.726740;1.000000
23581;0.167391;0.679487;1.000000
23581;0.937681;0.591941;0.632763
23582;0.641304;0.704029;0.982898
23582;0.220290;0.291575;1.000000
23582;0.346377;0.726374;1.000000
23582;0.751449;0.622344;1.000000
23583;0.307971;0.704029;0.982898
23583;0.417391;0.621978;1.000000
23583;0.094203;0.724542;1.000000
23583;0.716667;0.697070;0.541754
23584;0.041304;0.704396;0.928493
23584;0.145652;0.625641;1.000000
23584;0.384058;0.697070;0.642464
23585;0.087681;0.697436;0.628663
23587;0.931159;0.276557;0.881088
23587;0.868841;0.669597;0.699970
23587;0.866667;0.671062;0.699970
23588;0.657246;0.263004;0.899990
23588;0.694928;0.694139;1.000000
23588;0.948551;0.680952;0.658266
23589;0.323913;0.262271;0.899990
23589;0.836232;0.416117;1.000000
23589;0.784783;0.701465;1.000000
23589;0.386957;0.692674;1.000000
23590;0.062319;0.248718;0.877488
23590;0.791304;0.743956;0.699970
23590;0.644203;0.400733;1.000000
23590;0.460870;0.700000;1.000000
23590;0.181159;0.697070;1.000000
23591;0.939855;0.217949;0.948195
23591;0.457971;0.744689;0.699970
23591;0.329710;0.393773;1.000000
23591;0.180435;0.700366;1.000000
23591;0.792029;0.778755;0.699970
23592;0.722464;0.212088;1.000000
23592;0.818116;0.779121;0.950795
23592;0.139855;0.745788;0.799980
23592;0.131159;0.390842;1.000000
23592;0.477536;0.778022;0.599960
23593;0.391304;0.214652;1.000000
23593;0.483333;0.778755;0.952995
23594;0.115942;0.206227;0.984298
23594;0.149275;0.778755;0.952595
23596;0.901449;0.644689;0.775178
23597;0.873913;0.838462;1.000000
23598;0.266667;0.644689;0.598360
23598;0.578986;0.839194;1.000000
23598;0.668841;0.734066;0.699970
23599;0.866667;0.807692;1.000000
23599;0.245652;0.839194;1.000000
23600;0.708696;0.804762;1.000000
23600;0.883333;0.676190;1.000000
23601;0.406522;0.804396;1.000000
23601;0.713043;0.733700;1.000000
23601;0.081159;0.685348;0.699970
23602;0.200725;0.805861;1.000000
23602;0.379710;0.735531;1.000000
23603;0.038406;0.803663;0.953195
23603;0.152174;0.741026;1.000000
23605;0.894928;0.691941;1.000000
23606;0.663768;0.690476;1.000000
23606;0.838406;0.331868;0.699970
23607;0.332609;0.690476;1.000000
23607;0.629710;0.330769;0.599960
23608;0.697826;0.687546;1.000000
23608;0.869565;0.643590;1.000000
23608;0.105797;0.688645;1.000000
23608;0.299275;0.332234;0.799980
23609;0.797826;0.740659;0.991099
23609;0.364493;0.687546;1.000000
23609;0.575362;0.647985;1.000000
23610;0.463768;0.740659;0.990499
23610;0.086232;0.689377;0.990699
23610;0.242754;0.648352;1.000000
23611;0.130435;0.740659;0.990499
23611;0.898551;0.668132;0.968497
23611;0.041304;0.674725;0.944394
23612;0.878986;0.772161;1.000000
23612;0.594203;0.671795;0.991099
23613;0.605072;0.773260;1.000000
23613;0.258696;0.672527;0.993299
23614;0.914493;0.632967;0.962696
23614;0.275362;0.771795;1.000000
23614;0.818841;0.745421;0.799980
23615;0.617391;0.631136;0.998600
23615;0.061594;0.768498;0.649465
23616;0.284058;0.631136;0.998600
23616;0.783333;0.783150;1.000000
23617;0.034783;0.620513;0.921392
23617;0.502174;0.778022;1.000000
23617;0.854348;0.620513;1.000000
23617;0.794928;0.652015;0.699970
23618;0.228261;0.776190;1.000000
23618;0.515217;0.634066;1.000000
23618;0.635507;0.620513;0.899990
23618;0.442754;0.649817;0.599960
23619;0.054348;0.771429;0.936194
23619;0.877536;0.680586;1.000000
23619;0.163768;0.648352;0.899990
23619;0.300725;0.621978;0.899990
23620;0.589130;0.685714;1.000000
23621;0.255797;0.685714;1.000000
23621;0.962319;0.685348;0.736574
23621;0.976812;0.684982;0.517852
23622;0.047826;0.683883;0.872387
23622;0.800000;0.701832;1.000000
23623;0.550000;0.705128;1.000000
23623;0.058696;0.745055;0.696370
23624;0.058696;0.705128;0.974697
23624;0.400725;0.667766;1.000000
23625;0.205797;0.667033;1.000000
23627;0.789855;0.253480;0.799980
23627;0.919565;0.777289;0.941894
23628;0.938406;0.641392;0.953395
23628;0.981884;0.743223;0.712971
23628;0.603623;0.250549;0.899990
23628;0.618116;0.776557;0.957696
23629;0.815942;0.772894;1.000000
23629;0.764493;0.653480;1.000000
23629;0.331159;0.248352;1.000000
23629;0.285507;0.776557;0.958096
23630;0.892029;0.351648;0.984898
23630;0.583333;0.769231;1.000000
23630;0.429710;0.653480;1.000000
23630;0.813768;0.685348;1.000000
23631;0.579710;0.353114;1.000000
23631;0.268841;0.769963;1.000000
23631;0.154348;0.654945;0.899990
23631;0.649275;0.718681;1.000000
23631;0.157246;0.652381;0.799980
23632;0.244203;0.353480;1.000000
23632;0.099275;0.779121;1.000000
23632;0.500725;0.733700;1.000000
23633;0.015942;0.343590;0.607261
23633;0.344928;0.736996;1.000000
23633;0.918116;0.582784;0.979898
23634;0.843478;0.780952;1.000000
23634;0.169565;0.783883;1.000000
23634;0.744203;0.587912;1.000000
23635;0.511594;0.780586;1.000000
23635;0.828986;0.656044;1.000000
23635;0.467391;0.587912;1.000000
23636;0.919565;0.640293;0.990699
23636;0.178986;0.780586;1.000000
23636;0.581159;0.659707;1.000000
23636;0.213043;0.587912;1.000000
23636;0.913768;0.720147;0.950195
23637;0.750000;0.635531;1.000000
23637;0.250725;0.659707;1.000000
23637;0.652899;0.719780;0.987399
23637;0.047826;0.553114;0.756676
23638;0.416667;0.635531;1.000000
23638;0.088406;0.663004;1.000000
23638;0.315217;0.719414;0.987999
23639;0.947826;0.286447;0.830783
23639;0.163043;0.634799;1.000000
23639;0.067391;0.718681;0.635264
23640;0.923188;0.239194;0.971797
23640;0.848551;0.246886;0.799980
23641;0.747101;0.648718;0.899990
23641;0.761594;0.311355;1.000000
23642;0.923188;0.756777;0.968497
23642;0.414493;0.648718;0.899990
23642;0.852899;0.639194;1.000000
23642;0.452174;0.310623;1.000000
23642;0.075362;0.715018;0.799980
23643;0.618841;0.754945;0.898690
23643;0.094928;0.648718;0.899990
23643;0.687681;0.707692;1.000000
23643;0.184783;0.312088;1.000000
23644;0.285507;0.754945;0.798680
23644;0.482609;0.723810;1.000000
23644;0.782609;0.683516;1.000000
23645;0.458696;0.682784;1.000000
23645;0.276812;0.785714;1.000000
23645;0.044928;0.580952;0.924092
23645;0.368116;0.722344;0.699970
23646;0.103623;0.834432;1.000000
23646;0.181884;0.684982;1.000000
23646;0.823188;0.701099;0.799980
23646;0.106522;0.763004;0.799980
23647;0.874638;0.718681;1.000000
23647;0.536232;0.706593;0.699970
23648;0.540580;0.718681;1.000000
23648;0.915942;0.819780;0.872787
23648;0.168841;0.775458;0.599960
23648;0.221739;0.706593;0.599960
23649;0.809420;0.895971;1.000000
23649;0.209420;0.718315;1.000000
23649;0.657971;0.813919;1.000000
23650;0.924638;0.266300;0.799980
23650;0.573188;0.896337;1.000000
23650;0.328986;0.814286;1.000000
23651;0.776087;0.331868;1.000000
23651;0.264493;0.895971;1.000000
23651;0.066667;0.802930;0.859986
23652;0.560870;0.798535;0.582358
23652;0.481159;0.334432;1.000000
23652;0.097101;0.921612;1.000000
23652;0.947101;0.689744;0.836084
23653;0.731159;0.412454;0.983498
23653;0.219565;0.333700;1.000000
23653;0.901449;0.739927;1.000000
23653;0.671739;0.706227;1.000000
23653;0.945652;0.317216;0.841284
23654;0.395652;0.412088;0.989999
23654;0.741304;0.737363;1.000000
23654;0.055072;0.302564;0.979198
23654;0.036232;0.430037;0.622162
23654;0.338406;0.702198;1.000000
23654;0.757971;0.299267;0.899990
23655;0.093478;0.412088;0.967697
23655;0.557246;0.725275;1.000000
23655;0.431159;0.300000;1.000000
23655;0.060145;0.721612;0.842484
23656;0.842029;0.764469;1.000000
23656;0.444203;0.731868;1.000000
23656;0.152899;0.296337;0.599960
23657;0.917391;0.783150;0.944194
23657;0.506522;0.765934;1.000000
23657;0.251449;0.721612;0.899990
23657;0.279710;0.657143;0.699970
23657;0.612319;0.420879;0.899990
23657;0.175362;0.513919;0.599960
23658;0.594203;0.783150;0.951495
23658;0.921739;0.394872;0.874687
23658;0.778986;0.376190;0.599960
23658;0.781159;0.376557;0.799980
23658;0.171739;0.762637;1.000000
23658;0.109420;0.634799;0.789679
23658;0.281884;0.420879;0.899990
23659;0.260870;0.783516;0.950895
23659;0.446377;0.376557;0.799980
23659;0.920290;0.852381;0.973597
23659;0.084058;0.418315;0.967297
23659;0.919565;0.646886;0.873187
23660;0.966667;0.756777;0.926793
23660;0.127536;0.376557;0.699970
23660;0.746377;0.835165;1.000000
23660;0.823188;0.400733;1.000000
23660;0.754348;0.639927;0.899990
23661;0.693478;0.761172;0.970897
23661;0.831884;0.220147;0.899990
23661;0.490580;0.834799;1.000000
23661;0.670290;0.391209;0.899990
23661;0.444203;0.638095;0.799980
23661;0.868841;0.801465;0.799980
23662;0.361594;0.760806;0.970297
23662;0.877536;0.737729;0.966497
23662;0.657246;0.239927;1.000000
23662;0.249275;0.828938;1.000000
23662;0.496377;0.391941;0.899990
23662;0.920290;0.672894;0.866487
23662;0.192029;0.637729;0.799980
23662;0.544928;0.801099;0.599960
23663;0.814493;0.772894;0.983898
23663;0.061594;0.761905;0.946095
23663;0.537681;0.738828;0.958996
23663;0.510145;0.234066;1.000000
23663;0.933333;0.677656;0.629363
23663;0.700000;0.688645;1.000000
23663;0.361594;0.403297;1.000000
23663;0.082609;0.836630;0.770777
23663;0.213768;0.801099;0.699970
23664;0.481884;0.772527;0.984098
23664;0.203623;0.737729;0.959196
23664;0.354348;0.239927;1.000000
23664;0.761594;0.655311;1.000000
23664;0.768116;0.577656;0.698670
23664;0.193478;0.414286;1.000000
23664;0.360145;0.688645;1.000000
23664;0.937681;0.559707;0.855086
23665;0.147101;0.772527;0.985199
23665;0.934783;0.360806;0.957696
23665;0.702899;0.744689;0.849085
23665;0.932609;0.770330;0.659866
23665;0.187681;0.252015;1.000000
23665;0.562319;0.658608;0.899990
23665;0.111594;0.689377;1.000000
23665;0.711594;0.565934;0.899990
23666;0.367391;0.744322;0.850085
23666;0.955072;0.247985;0.946095
23666;0.136957;0.578388;0.877988
23666;0.285507;0.656410;0.899990
23666;0.765217;0.755311;1.000000
23666;0.377536;0.565934;1.000000
23666;0.810145;0.663004;0.799980
23666;0.869565;0.600733;0.670767
23667;0.785507;0.295604;1.000000
23667;0.431159;0.755311;1.000000
23667;0.579710;0.601465;0.899990
23667;0.592029;0.665201;0.899990
23667;0.109420;0.565568;0.799980
23668;0.839855;0.777656;1.000000
23668;0.601449;0.316850;1.000000
23668;0.849275;0.716484;1.000000
23668;0.160870;0.748718;1.000000
23668;0.273913;0.669963;1.000000
23668;0.247826;0.602930;0.899990
23669;0.068841;0.411722;0.950495
23669;0.513043;0.776190;1.000000
23669;0.511594;0.320879;1.000000
23669;0.541304;0.717949;1.000000
23669;0.094203;0.635165;0.599960
23670;0.178986;0.776557;1.000000
23670;0.348551;0.324176;1.000000
23670;0.207246;0.717216;1.000000
23670;0.878261;0.708425;1.000000
23671;0.626087;0.709158;0.899990
23671;0.169565;0.328938;1.000000
23671;0.629710;0.711722;0.699970
23672;0.293478;0.709158;0.699970
23672;0.293478;0.709890;0.799980
23672;0.817391;0.772527;0.599960
23673;0.081159;0.713919;0.799980
23673;0.081884;0.713187;0.799980
23673;0.484783;0.772161;0.799980
23674;0.151449;0.772527;0.799980
23675;0.884783;0.375092;0.969797
23676;0.895652;0.684249;1.000000
23676;0.748551;0.748718;1.000000
23677;0.673913;0.683516;1.000000
23677;0.417391;0.748352;1.000000
23678;0.339130;0.683516;1.000000
23678;0.938406;0.628938;0.961696
23678;0.129710;0.749451;1.000000
23679;0.112319;0.677656;1.000000
23679;0.776812;0.643956;1.000000
23679;0.827536;0.860073;1.000000
23679;0.843478;0.436630;1.000000
23680;0.620290;0.658242;1.000000
23680;0.623188;0.859341;1.000000
23680;0.536957;0.435165;1.000000
23681;0.359420;0.649084;1.000000
23681;0.863043;0.280220;1.000000
23681;0.342754;0.702564;0.699970
23681;0.293478;0.858608;1.000000
23681;0.203623;0.434799;1.000000
23682;0.681159;0.261172;1.000000
23682;0.203623;0.653114;1.000000
23682;0.127536;0.868498;1.000000
23683;0.525362;0.269597;1.000000
23684;0.508696;0.269597;1.000000
23684;0.806522;0.698535;1.000000
23684;0.805072;0.486081;1.000000
23685;0.934783;0.755678;0.647365
23685;0.383333;0.287912;1.000000
23685;0.499275;0.698535;1.000000
23685;0.469565;0.484249;1.000000
23686;0.229710;0.264469;1.000000
23686;0.184058;0.698535;1.000000
23686;0.152899;0.486081;0.899990
23686;0.431159;0.709524;0.699970
23687;0.841304;0.746520;1.000000
23687;0.056522;0.368132;0.950595
23687;0.120290;0.706960;0.675068
23688;0.549275;0.736264;1.000000
23689;0.220290;0.737729;1.000000
23689;0.775362;0.773626;0.899990
23689;0.960870;0.635165;0.723372
23690;0.045652;0.700733;0.830783
23690;0.447101;0.773260;0.899990
23690;0.827536;0.729670;0.799980
23691;0.173188;0.775824;1.000000
23691;0.879710;0.337363;1.000000
23691;0.812319;0.714286;1.000000
23692;0.965217;0.694505;0.714371
23692;0.907971;0.878022;1.000000
23692;0.200000;0.724542;0.599960
23692;0.708696;0.289744;1.000000
23692;0.878986;0.666667;1.000000
23692;0.557971;0.707692;1.000000
23693;0.676087;0.697070;0.630063
23693;0.720290;0.883883;1.000000
23693;0.813043;0.669963;1.000000
23693;0.510870;0.287546;1.000000
23693;0.589855;0.665568;1.000000
23693;0.250725;0.710256;0.899990
23694;0.339130;0.696703;0.528053
23694;0.387681;0.884249;1.000000
23694;0.502899;0.289011;1.000000
23694;0.669565;0.667766;1.000000
23694;0.255797;0.668132;1.000000
23694;0.084783;0.720513;0.699970
23695;0.778986;0.764469;0.966097
23695;0.147101;0.886081;1.000000
23695;0.370290;0.665934;1.000000
23695;0.429710;0.280220;1.000000
23695;0.885507;0.647253;1.000000
23695;0.915942;0.372161;0.974097
23695;0.764493;0.708791;1.000000
23696;0.444203;0.764469;0.969397
23696;0.205072;0.665934;1.000000
23696;0.266667;0.273626;0.899990
23696;0.676087;0.367399;1.000000
23696;0.700725;0.645421;1.000000
23696;0.431159;0.710256;1.000000
23697;0.119565;0.765201;0.967197
23697;0.092029;0.321612;0.899990
23697;0.347101;0.368864;1.000000
23697;0.353623;0.648352;1.000000
23697;0.117391;0.704762;0.799980
23698;0.877536;0.757509;1.000000
23698;0.468841;0.674359;0.699970
23698;0.146377;0.649817;1.000000
23698;0.097826;0.361538;0.987199
23699;0.839130;0.700000;0.967197
23699;0.615217;0.763736;1.000000
23699;0.873913;0.389011;1.000000
23699;0.168116;0.665568;0.899990
23699;0.936957;0.733700;0.563956
23700;0.505797;0.700000;0.967197
23700;0.281884;0.762637;1.000000
23700;0.689130;0.739927;1.000000
23700;0.543478;0.389011;1.000000
23701;0.173188;0.700000;0.967697
23701;0.881884;0.282784;0.964696
23701;0.066667;0.763004;0.875388
23701;0.054348;0.289744;0.565357
23701;0.775362;0.716484;1.000000
23701;0.356522;0.739560;1.000000
23701;0.210145;0.389377;1.000000
23701;0.919565;0.680952;0.878088
23701;0.959420;0.315018;0.651465
23702;0.547101;0.282784;0.957696
23702;0.896377;0.274725;1.000000
23702;0.710870;0.687546;1.000000
23702;0.441304;0.716850;1.000000
23702;0.088406;0.741392;0.989199
23703;0.213768;0.282418;0.959296
23703;0.752174;0.306960;1.000000
23703;0.376812;0.687912;1.000000
23703;0.116667;0.715751;1.000000
23704;0.765217;0.611355;1.000000
23704;0.562319;0.308059;1.000000
23704;0.860870;0.713553;1.000000
23704;0.123188;0.688645;1.000000
23705;0.432609;0.610256;1.000000
23705;0.495652;0.309158;1.000000
23705;0.686957;0.729670;1.000000
23706;0.115942;0.612088;1.000000
23706;0.470290;0.730037;1.000000
23706;0.379710;0.307326;0.899990
23706;0.383333;0.229304;0.599960
23706;0.800725;0.650549;1.000000
23707;0.876087;0.735531;1.000000
23707;0.195652;0.238828;1.000000
23707;0.468841;0.738095;1.000000
23707;0.468841;0.650549;1.000000
23708;0.558696;0.735897;0.799980
23708;0.409420;0.772161;0.899990
23708;0.029710;0.275824;0.513051
23708;0.135507;0.652015;1.000000
23708;0.903623;0.664103;1.000000
23708;0.709420;0.605861;0.899990
23708;0.752899;0.710256;0.899990
23709;0.871014;0.362271;0.940794
23709;0.226812;0.734066;0.599960
23709;0.804348;0.720879;0.699970
23709;0.250725;0.805861;0.699970
23709;0.605797;0.676557;1.000000
23709;0.376812;0.605861;1.000000
23709;0.421014;0.707326;0.899990
23709;0.515217;0.690476;0.799980
23710;0.538406;0.362637;0.939894
23710;0.838406;0.827106;1.000000
23710;0.471014;0.720513;0.699970
23710;0.097826;0.830769;0.699970
23710;0.276087;0.676923;1.000000
23710;0.656522;0.761538;0.799980
23710;0.119565;0.711355;0.799980
23710;0.106522;0.599634;0.657766
23711;0.206522;0.362271;0.940194
23711;0.770290;0.308425;0.624862
23711;0.588406;0.712454;0.750375
23711;0.571739;0.828205;1.000000
23711;0.142029;0.720879;0.596560
23711;0.035507;0.688645;0.843984
23711;0.342754;0.747619;0.899990
23711;0.871014;0.582418;0.767577
23711;0.851449;0.828938;0.594959
23712;0.436232;0.309158;0.725973
23712;0.255072;0.712454;0.749575
23712;0.239855;0.827473;1.000000
23712;0.081884;0.687546;0.672967
23712;0.885507;0.348718;1.000000
23712;0.934783;0.785714;0.983698
23712;0.710870;0.673626;0.899990
23712;0.539855;0.580952;0.666067
23713;0.102899;0.308425;0.625963
23713;0.067391;0.849817;0.954995
23713;0.728986;0.862271;1.000000
23713;0.765942;0.736996;1.000000
23713;0.552174;0.349084;1.000000
23713;0.378986;0.673260;0.899990
23713;0.936957;0.856044;0.770577
23713;0.206522;0.582418;0.566957
23714;0.911594;0.830769;0.965997
23714;0.396377;0.862271;1.000000
23714;0.601449;0.721245;1.000000
23714;0.220290;0.347253;1.000000
23714;0.678986;0.858242;1.000000
23714;0.089130;0.677656;0.899990
23714;0.935507;0.639560;0.665967
23715;0.845652;0.469231;0.756276
23715;0.115942;0.863736;0.899990
23715;0.584783;0.836264;0.866387
23715;0.335507;0.713187;1.000000
23715;0.344928;0.858608;1.000000
